"","genes","logFC","logCPM","F","PValue","FDR"
"ENSG00000163328","ENSG00000163328",-0.382901976893817,4.96735594179672,7.45615084303306,0.0109599791102918,0.103189841741023
"ENSG00000188747","ENSG00000188747",-0.557252910616571,3.40019791488914,11.9198545333802,0.0109657150500066,0.103189841741023
"ENSG00000180340","ENSG00000180340",-0.765871564168593,3.0594014368838,7.58089097881064,0.0109659694717596,0.103189841741023
"ENSG00000133624","ENSG00000133624",-0.460837807559158,4.45363821951172,7.45350700112394,0.0109725596219106,0.103219375744963
"ENSG00000242485","ENSG00000242485",0.326721381793495,5.56398221036212,7.44806893904919,0.0109984858233744,0.103430729103148
"ENSG00000168811","ENSG00000168811",1.06898161981439,2.08015429153027,16.3110802515034,0.0110062449990517,0.10347115897411
"ENSG00000082512","ENSG00000082512",-0.328570361521182,5.91182783656901,7.4453194356405,0.0110116196636473,0.103489153375667
"ENSG00000213918","ENSG00000213918",-0.490904551034623,4.94333973535118,7.52813831159876,0.0110377396853178,0.103702043760424
"ENSG00000145041","ENSG00000145041",-0.31751750095184,5.97649133886613,7.43559524061275,0.0110582078558628,0.103861716686425
"ENSG00000197959","ENSG00000197959",0.947294120578052,3.12500206825905,7.72711349821143,0.011092433669041,0.104150464324229
"ENSG00000268119","ENSG00000268119",1.89905173693333,1.37051159397828,27.0003305598982,0.0110997272465447,0.104186234559925
"ENSG00000089195","ENSG00000089195",0.687510030970486,5.45056215587858,7.80599747483232,0.0111069705269044,0.104208734111853
"ENSG00000106636","ENSG00000106636",0.30981637470456,6.17986644617035,7.4250250315411,0.011109093608045,0.104208734111853
"ENSG00000123268","ENSG00000123268",-0.412078385842841,4.38878818152761,7.42344860419426,0.0111167045368121,0.104247428401808
"ENSG00000099917","ENSG00000099917",-0.276713344988026,7.64924719477252,7.41734703857506,0.0111462163867187,0.104459158218863
"ENSG00000166136","ENSG00000166136",0.323269680692477,4.8128556913308,11.4307827695133,0.0111462689809862,0.104459158218863
"ENSG00000075914","ENSG00000075914",0.317472474652133,4.7925257667248,10.9768455130484,0.0111555819438776,0.104513683593878
"ENSG00000125875","ENSG00000125875",-0.210218139129107,6.18879866820188,7.41135858818009,0.0111752643620656,0.104665293062189
"ENSG00000025800","ENSG00000025800",-0.225118659637673,6.01967263925513,7.40827342850975,0.0111902617107004,0.10477294190936
"ENSG00000117153","ENSG00000117153",-0.242533705134609,5.96766245709557,7.40619458876618,0.0112003796100563,0.104803113501486
"ENSG00000110200","ENSG00000110200",0.447951390505421,3.99162119321492,9.50190775765224,0.0112004932536616,0.104803113501486
"ENSG00000123684","ENSG00000123684",-0.361222010941551,6.08015071617548,7.40379037403251,0.0112120936030056,0.104878842414102
"ENSG00000171101","ENSG00000171101",-0.507113865727092,3.85500936777116,7.40096495856298,0.011225876910361,0.104939007271091
"ENSG00000198843","ENSG00000198843",0.273578654505266,7.84196406164009,7.39970265039356,0.0112320408468639,0.104939007271091
"ENSG00000118680","ENSG00000118680",0.309526026319953,8.69690022940235,7.39961997550759,0.0112324446829379,0.104939007271091
"ENSG00000164823","ENSG00000164823",-0.383535439282668,4.70415542892735,7.39959598819,0.011232561855033,0.104939007271091
"ENSG00000130755","ENSG00000130755",0.297117278404277,8.3266002098248,7.39777383200342,0.0112414665404742,0.104989399404398
"ENSG00000187608","ENSG00000187608",2.09173543616035,7.99457559064726,7.94980539980822,0.0112486765242177,0.105023937388926
"ENSG00000142065","ENSG00000142065",-0.644292539286515,3.04974416302851,8.80157952178592,0.0112630272600808,0.105125103062646
"ENSG00000166200","ENSG00000166200",0.405698207646829,4.75850991496185,7.3903440865855,0.0112778548380918,0.105230654893334
"ENSG00000116525","ENSG00000116525",-0.350976849274533,4.61390567537121,7.38598152321058,0.0112992810985278,0.10536558208851
"ENSG00000100290","ENSG00000100290",0.799471649845703,2.59153457781279,11.2511972785299,0.0112993620383833,0.10536558208851
"ENSG00000143878","ENSG00000143878",-0.431312783773025,5.33263175260534,7.41531510292017,0.0113113089932986,0.105415259388893
"ENSG00000115339","ENSG00000115339",-0.484613751898176,4.0778923283233,7.38344905931983,0.0113117394207977,0.105415259388893
"ENSG00000180626","ENSG00000180626",-0.769408228339655,2.6809559007205,9.42956546374572,0.0113193598964305,0.105453413614566
"ENSG00000090020","ENSG00000090020",-0.267549664359035,5.24460713234215,8.90458352707852,0.0113247952774359,0.105471193638032
"ENSG00000140287","ENSG00000140287",0.930209955434526,2.30844274724386,7.90905736559939,0.011336647368081,0.105548704714341
"ENSG00000129636","ENSG00000129636",0.321676422553205,6.16068775418815,7.37290336294204,0.0113637800207916,0.105768391385551
"ENSG00000151148","ENSG00000151148",-0.27081676136614,6.50747382881671,7.37121151287506,0.0113721532358717,0.105813392196249
"ENSG00000077454","ENSG00000077454",-0.24413192311536,6.42293431175204,7.36782444421991,0.0113889366007142,0.105906532273986
"ENSG00000196923","ENSG00000196923",0.613409484067194,5.65238850498803,7.68152339465947,0.0113892462060906,0.105906532273986
"ENSG00000126709","ENSG00000126709",1.78221885985242,7.37520589439865,7.91493946560658,0.0113944056788035,0.105921573461181
"ENSG00000165644","ENSG00000165644",0.395524349092999,4.25395505843433,9.14493525855638,0.0114530431014321,0.106430429601757
"ENSG00000083097","ENSG00000083097",-0.504759296952433,4.58848446895626,7.41499992672253,0.0114562632632689,0.106430429601757
"ENSG00000173402","ENSG00000173402",-0.352509278989927,4.56167234360461,7.3500856406591,0.0114772778489245,0.106592544742884
"ENSG00000014641","ENSG00000014641",0.262876993903375,7.04064604378911,7.34313439742258,0.0115120997814747,0.106882751929525
"ENSG00000091490","ENSG00000091490",0.417431490163288,7.85861502551599,7.34833696321546,0.0115469308104921,0.107172863404024
"ENSG00000154309","ENSG00000154309",-0.736113174354751,2.7692922577849,11.9226437315875,0.0115654747520819,0.107311673118526
"ENSG00000148296","ENSG00000148296",-0.428933917890846,4.83917403741511,7.32875079738385,0.0115845209185821,0.107455055232692
"ENSG00000160714","ENSG00000160714",0.256595839248455,5.41029725527925,9.09419255525475,0.011614932936096,0.107703742466341
"ENSG00000143543","ENSG00000143543",0.348497619334946,4.58230814345788,11.7439200632415,0.0116502347854401,0.107997604233908
"ENSG00000081059","ENSG00000081059",-0.411659830765642,8.44021885202837,7.31088630155942,0.011675162272852,0.108195143405528
"ENSG00000011485","ENSG00000011485",0.232517515886459,5.90737411561695,7.30755359701654,0.0116921574643421,0.108319073411137
"ENSG00000163466","ENSG00000163466",0.276530738929587,10.0130363461228,7.30167334542407,0.0117222098950756,0.108559340224852
"ENSG00000137331","ENSG00000137331",-0.880021818899067,3.51346833319817,7.60140822335021,0.0117253525807147,0.108559340224852
"ENSG00000168310","ENSG00000168310",-0.375663192980142,6.56868602740623,7.29804073162094,0.0117408174128801,0.108668877973439
"ENSG00000143321","ENSG00000143321",0.294393923437567,6.89108602776258,7.29378206494714,0.0117626729079246,0.108837479366177
"ENSG00000179832","ENSG00000179832",-0.322581643970215,6.1841083330344,7.29238114673122,0.011769872141954,0.108870407177585
"ENSG00000103037","ENSG00000103037",-0.414307678410192,4.15328404738091,10.130179704108,0.0117751674962774,0.108885709330914
"ENSG00000125386","ENSG00000125386",-0.237152491442178,5.57715125488308,7.28739717748545,0.0117955235265131,0.109040225984659
"ENSG00000099622","ENSG00000099622",-0.275623522931354,7.42590333521409,7.28471040850101,0.0118093770729004,0.109134555428025
"ENSG00000185515","ENSG00000185515",0.270047553658679,5.28995721903435,7.74099769856868,0.0118323253322194,0.109312848025957
"ENSG00000015532","ENSG00000015532",-0.518432853182712,4.95983331706212,7.41418609681025,0.0118421561266176,0.109369882324428
"ENSG00000162378","ENSG00000162378",-0.329111852647846,5.0246160222512,7.27672881263667,0.0118506368509773,0.109414416495362
"ENSG00000078674","ENSG00000078674",-0.253934143574082,7.12182215680695,7.2735566399813,0.0118670786980975,0.109479795141102
"ENSG00000138617","ENSG00000138617",-0.291657124041386,5.13045121548523,7.27333011118949,0.0118682537842951,0.109479795141102
"ENSG00000164118","ENSG00000164118",-0.478227292810447,3.75533919380567,10.1915304975463,0.0118687007472814,0.109479795141102
"ENSG00000243063","ENSG00000243063",1.75577537845008,1.43314247040336,16.9054770461197,0.0118898354971514,0.109609914406056
"ENSG00000162889","ENSG00000162889",0.383915596393986,4.67996114956617,7.26911592013816,0.0118901375132334,0.109609914406056
"ENSG00000162413","ENSG00000162413",-0.565761041963454,6.09778894533744,7.53709827963012,0.011898599893992,0.109634102332927
"ENSG00000241399","ENSG00000241399",-0.534403180197474,3.74222328284151,7.26720148150876,0.0119000935018452,0.109634102332927
"ENSG00000166750","ENSG00000166750",-0.509170762940111,7.17603574617018,7.44863078649581,0.011908050572185,0.109673622531935
"ENSG00000162385","ENSG00000162385",0.34578460314745,4.54340133819527,7.58169943256408,0.0119155822900751,0.109709202088884
"ENSG00000100865","ENSG00000100865",0.308174319447974,4.88140319684983,7.26071167284129,0.0119339114431473,0.109844143338664
"ENSG00000144455","ENSG00000144455",-0.312479141751896,6.04064497143831,7.25888843801458,0.0119434310838794,0.109897940481051
"ENSG00000164180","ENSG00000164180",-0.398313311458292,4.26796053972236,7.58625230286998,0.0119840656745464,0.110237921869366
"ENSG00000129197","ENSG00000129197",-0.293050484492312,5.1205153019703,7.81564221327918,0.011991086703154,0.110238404995633
"ENSG00000102245","ENSG00000102245",-0.621670158674925,5.32454518371377,7.55616581283262,0.0119914907691288,0.110238404995633
"ENSG00000095261","ENSG00000095261",-0.27786748014101,5.15386395165762,7.34897026875382,0.0120389239111322,0.110640448544071
"ENSG00000169813","ENSG00000169813",-0.267078010221316,7.79565372799521,7.23584152875285,0.0120644840369122,0.110841288824534
"ENSG00000255587","ENSG00000255587",-0.718132781772761,2.9614195521365,7.29803618147999,0.012078148074414,0.110901418676551
"ENSG00000138821","ENSG00000138821",0.791810289898227,5.63527904119566,7.67250731853318,0.0120784457659096,0.110901418676551
"ENSG00000187554","ENSG00000187554",-0.492384074548915,5.09767234476518,7.34334448656545,0.0120945783535646,0.111015459074079
"ENSG00000137959","ENSG00000137959",2.35080390682722,6.55385981574271,7.76010428832496,0.0121011595179067,0.111033008983778
"ENSG00000166619","ENSG00000166619",-0.226078119121996,6.22416152822982,7.22838872852921,0.012103916043709,0.111033008983778
"ENSG00000108406","ENSG00000108406",-0.343598446734199,4.99160495257067,7.2198754232313,0.0121491315495795,0.111413609012627
"ENSG00000181350","ENSG00000181350",-0.658039896730659,2.99441401741151,15.3435917043515,0.0121575451558982,0.111423557622996
"ENSG00000279841","ENSG00000279841",0.921586883221423,2.39949372480512,7.3740855583676,0.0121576682335341,0.111423557622996
"ENSG00000258511","ENSG00000258511",-1.01441316771488,2.15131911735829,12.5327182655464,0.0121694383783867,0.111497259407369
"ENSG00000204371","ENSG00000204371",-0.302025945726073,6.0523938325045,7.21446271012813,0.0121779753260741,0.111541302335757
"ENSG00000167930","ENSG00000167930",-0.260366283815288,6.286687020815,7.21312229366239,0.0121851298236761,0.111572659943978
"ENSG00000135074","ENSG00000135074",0.449046159529889,5.23558412061296,7.27053893705778,0.0121968727593527,0.111617963531334
"ENSG00000038210","ENSG00000038210",0.384472755747562,4.74997742263261,7.21079880459272,0.012197542378211,0.111617963531334
"ENSG00000196967","ENSG00000196967",-0.574976395179306,3.30348866760413,11.3726567539735,0.0122151174896443,0.111744597285963
"ENSG00000197694","ENSG00000197694",-0.277281224508016,7.67848779271478,7.20620561850783,0.0122221208132868,0.111774471841389
"ENSG00000188997","ENSG00000188997",-0.724556212148186,2.77612495259906,13.5887499068252,0.0122415160039338,0.111904360421044
"ENSG00000186350","ENSG00000186350",-0.393972893342036,6.15398811877808,7.20535001011649,0.0122438076340965,0.111904360421044
"ENSG00000154305","ENSG00000154305",-0.239982292804663,6.66298671296057,7.20086256067038,0.012250780010084,0.111933876016365
"ENSG00000164187","ENSG00000164187",-0.393313223472907,4.26991771858526,8.38321568600119,0.0123043253479827,0.112344415350474
"ENSG00000196664","ENSG00000196664",-0.63246389548721,5.1075849844857,7.48655309196428,0.0123060262907479,0.112344415350474
"ENSG00000111786","ENSG00000111786",0.212853839666766,7.37285555419064,7.19042409604038,0.0123069822667832,0.112344415350474
"ENSG00000148572","ENSG00000148572",-0.497731938808255,5.24093711278237,7.32782353679755,0.0123193506527712,0.112423003134307
"ENSG00000144791","ENSG00000144791",-0.384722771317256,5.01175792787189,7.18737962046235,0.0123234272339122,0.112425897324632
"ENSG00000103512","ENSG00000103512",0.47985144257816,5.39135198267894,7.30653113871695,0.0123460294874594,0.112597746819906
"ENSG00000267680","ENSG00000267680",-0.393569867029478,4.26597480713198,8.66217234547093,0.0123645931657653,0.11273267031165
"ENSG00000090316","ENSG00000090316",-0.296958181636564,6.61099073289005,7.17796483112769,0.0123744341558117,0.112788007750549
"ENSG00000206560","ENSG00000206560",0.545126366957786,5.94713399479541,7.41090640387111,0.0123952708668773,0.112939584768126
"ENSG00000156463","ENSG00000156463",1.64122604829533,1.68129408394455,7.53396823898432,0.0123986175152569,0.112939584768126
"ENSG00000090061","ENSG00000090061",0.446653015039316,3.88147638380641,11.2755429533115,0.0124129247847537,0.11303547980757
"ENSG00000164023","ENSG00000164023",-0.720685998327908,4.20227191171173,7.43492468334348,0.0124358572449966,0.11320983589395
"ENSG00000174652","ENSG00000174652",-0.547656996946291,6.27664075900245,7.40593741939714,0.0124668689029964,0.113457612460166
"ENSG00000138688","ENSG00000138688",-0.270567766659765,6.28868770703363,7.15819935538607,0.012482271134505,0.113563224300995
"ENSG00000067225","ENSG00000067225",0.599877510346615,10.3383762486153,7.37906448429001,0.0124871485749639,0.113573046877827
"ENSG00000108474","ENSG00000108474",-0.329660731095886,4.89297674932747,7.15103525296599,0.0125216106030115,0.113851859252982
"ENSG00000152234","ENSG00000152234",0.262205738458596,8.96193540738453,7.14922553749144,0.0125315695361489,0.113907777197122
"ENSG00000079819","ENSG00000079819",-0.410405698698008,4.11065139968827,8.96029687634109,0.0125587310951993,0.114110954455162
"ENSG00000145348","ENSG00000145348",-0.291562129730698,5.3606016240133,7.14378637027101,0.0125615536554554,0.114110954455162
"ENSG00000113389","ENSG00000113389",1.5648305493302,1.54245658907375,7.96429922695905,0.0125676012913267,0.114131222780785
"ENSG00000163344","ENSG00000163344",0.275622777733039,5.24169105124761,7.49214705908585,0.0125963866310733,0.114322992303995
"ENSG00000171566","ENSG00000171566",-0.246819393291507,5.87446962319665,7.13718107731862,0.0125980717293861,0.114322992303995
"ENSG00000110906","ENSG00000110906",-0.287316970206938,6.05048576183676,7.1362560320391,0.0126031952033517,0.114322992303995
"ENSG00000162222","ENSG00000162222",-0.426479314371182,4.00198648778311,7.53018539189138,0.0126040095511209,0.114322992303995
"ENSG00000164171","ENSG00000164171",1.41706842600479,1.65556479803934,14.2846075823966,0.0126311118290495,0.114534081033271
"ENSG00000142230","ENSG00000142230",0.239575391075643,6.88096224276117,7.12954755014116,0.0126404191881367,0.114583733198311
"ENSG00000271869","ENSG00000271869",0.477843794621632,4.15846719748695,7.12846179385801,0.0126464551230028,0.114603709228303
"ENSG00000103657","ENSG00000103657",-0.333164161228555,7.15030200639896,7.12626754247048,0.0126586630267135,0.114679587341372
"ENSG00000104763","ENSG00000104763",-0.400482602296784,8.56518130766978,7.124254378852,0.0126698747705197,0.114718017502906
"ENSG00000105220","ENSG00000105220",0.280100024839418,7.40248705425084,7.12412831267074,0.012670577221605,0.114718017502906
"ENSG00000124302","ENSG00000124302",1.61637442934399,1.50784670879868,13.9404277180418,0.0126777996130463,0.114748667502467
"ENSG00000066739","ENSG00000066739",-0.315335430714635,4.85860891539508,7.35304490211137,0.0127174194265039,0.115072444160242
